date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:32	78223/78223	---M--	200	added ('OK')	text/html	etag:%22422fc6-1318f-55f4b44681575%22	http://www.artics.com.br/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.artics.com.br%2F	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/index508f.html	(from http://www.artics.com.br/)
13:51:32	78223/78223	---M--	200	added ('OK')	text/html	etag:%22422fc6-1318f-55f4b44681575%22	http://www.artics.com.br/?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.artics.com.br%2F&format=xml	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/index5538.html	(from http://www.artics.com.br/)
13:51:32	31256/31256	---M--	200	added ('OK')	image/png	etag:%225813c0-7a18-55048cc4435f6%22	http://www.artics.com.br/images/ArticsSmall3.png	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/ArticsSmall3.png	(from http://www.artics.com.br/)
13:51:34	142145/142145	---M--	200	added ('OK')	image/jpeg	etag:%225813bb-22b41-55048cc4399b6%22	http://www.artics.com.br/images/App2-Title-image-1.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/App2-Title-image-1.jpg	(from http://www.artics.com.br/)
13:51:36	28978/28978	---M--	200	added ('OK')	image/png	etag:%225813c8-7132-55048cc502c6d%22	http://www.artics.com.br/images/bigdata.png	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/bigdata.png	(from http://www.artics.com.br/)
13:51:38	22358/22358	---M--	200	added ('OK')	image/png	etag:%225813ec-5756-55048cc76ea47%22	http://www.artics.com.br/images/ml.png	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/ml.png	(from http://www.artics.com.br/)
13:51:38	558670/558670	---M--	200	added ('OK')	image/png	etag:%225813bd-8864e-55048cc63c7e6%22	http://www.artics.com.br/images/AppShowcase.png	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/AppShowcase.png	(from http://www.artics.com.br/)
13:51:40	141804/141804	---M--	200	added ('OK')	image/png	etag:%225813f9-229ec-55048cc8f15b5%22	http://www.artics.com.br/images/sudentmodelingok.png	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/sudentmodelingok.png	(from http://www.artics.com.br/)
13:51:40	26906/26906	---M--	200	added ('OK')	image/png	etag:%225813ba-691a-55048cc387a17%22	http://www.artics.com.br/images/adaptive.png	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/adaptive.png	(from http://www.artics.com.br/)
13:51:40	2081/2081	---M--	200	added ('OK')	image/jpeg	etag:%225813ef-821-55048cc755021%22	http://www.artics.com.br/images/photo-2.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/photo-2.jpg	(from http://www.artics.com.br/)
13:51:41	62959/62959	---M--	200	added ('OK')	image/png	etag:%225813f1-f5ef-55048cc82ec76%22	http://www.artics.com.br/images/photo3.png	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/photo3.png	(from http://www.artics.com.br/)
13:51:42	5135/5135	---M--	200	added ('OK')	image/jpeg	etag:%225812e6-140f-55048cc2e9eae%22	http://www.artics.com.br/images/12328440_828140400645752_795719646_a.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/12328440_828140400645752_795719646_a.jpg	(from http://www.artics.com.br/)
13:51:43	2040/2040	---M--	200	added ('OK')	image/jpeg	etag:%225813ed-7f8-55048cc74cb51%22	http://www.artics.com.br/images/photo-1.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/photo-1.jpg	(from http://www.artics.com.br/)
13:51:44	1589/1589	---M--	200	added ('OK')	image/jpeg	etag:%225813f0-635-55048cc785d5e%22	http://www.artics.com.br/images/photo.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/photo.jpg	(from http://www.artics.com.br/)
13:51:45	13379/13379	---M--	200	added ('OK')	image/jpeg	etag:%225813ea-3443-55048cc73d922%22	http://www.artics.com.br/images/LUIZ-FELIPE-RODRIGUES-DOS-SANTOS-MARKETING.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/images/LUIZ-FELIPE-RODRIGUES-DOS-SANTOS-MARKETING.jpg	(from http://www.artics.com.br/)
13:51:46	52885/52885	---M--	200	added ('OK')	text/css	etag:%22581421-ce95-55048cd09e6bf%22	http://www.artics.com.br/css/animate.min.css	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/css/animate.min.css	(from http://www.artics.com.br/)
13:51:47	4000/4000	---M--	200	added ('OK')	text/javascript	etag:%225813ff-fa0-55048cca291ee%22	http://www.artics.com.br/js/core.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/core.min.js	(from http://www.artics.com.br/)
13:51:48	6908/6908	---M--	200	added ('OK')	text/javascript	etag:%22581415-1afc-55048ccd14abb%22	http://www.artics.com.br/js/widget.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/widget.min.js	(from http://www.artics.com.br/)
13:51:49	12110/12110	---M--	200	added ('OK')	text/javascript	etag:%22581412-2f4e-55048ccce260d%22	http://www.artics.com.br/js/tabs.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/tabs.min.js	(from http://www.artics.com.br/)
13:51:50	8584/8584	---M--	200	added ('OK')	text/javascript	etag:%22581402-2188-55048cca5ba84%22	http://www.artics.com.br/js/accordion.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/accordion.min.js	(from http://www.artics.com.br/)
13:51:52	82625/82625	---M--	200	added ('OK')	text/javascript	etag:%2258140c-142c1-55048ccc6f252%22	http://www.artics.com.br/js/mediaelement-and-player.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/mediaelement-and-player.min.js	(from http://www.artics.com.br/)
13:51:52	796/796	---M--	200	added ('OK')	text/javascript	etag:%22581417-31c-55048ccd0c9d3%22	http://www.artics.com.br/js/wp-mediaelement.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/wp-mediaelement.min.js	(from http://www.artics.com.br/)
13:51:53	3148/3148	---M--	200	added ('OK')	text/javascript	etag:%2258140e-c4c-55048ccbbd2b3%22	http://www.artics.com.br/js/mouse.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/mouse.min.js	(from http://www.artics.com.br/)
13:51:54	10987/10987	---M--	200	added ('OK')	text/javascript	etag:%22581410-2aeb-55048cccc7c46%22	http://www.artics.com.br/js/slider.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/slider.min.js	(from http://www.artics.com.br/)
13:51:57	35624/35624	---M--	200	added ('OK')	text/javascript	etag:%22581403-8b28-55048ccaafe28%22	http://www.artics.com.br/js/isotope.pkgd.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/isotope.pkgd.min.js	(from http://www.artics.com.br/)
13:51:57	953/953	---M--	200	added ('OK')	text/javascript	etag:%22581411-3b9-55048ccc9e820%22	http://www.artics.com.br/js/smoothPageScroll.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/smoothPageScroll.js	(from http://www.artics.com.br/)
13:51:59	430205/430205	---M--	200	added ('OK')	text/javascript	etag:%22581413-6907d-55048ccfafa7b%22	http://www.artics.com.br/js/third-party.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/third-party.min.js	(from http://www.artics.com.br/)
13:52:00	77694/77694	---M--	200	added ('OK')	text/javascript	etag:%2258140d-12f7e-55048ccc9dc68%22	http://www.artics.com.br/js/modules.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/modules.min.js	(from http://www.artics.com.br/)
13:52:00	72892/72892	---M--	200	added ('OK')	text/plain	etag:%22422fbd-11cbc-55048cc254816%22	http://www.artics.com.br/js_1	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js_1	(from http://www.artics.com.br/)
13:52:00	1078/1078	---M--	200	added ('OK')	text/javascript	etag:%22581401-436-55048cca3841d%22	http://www.artics.com.br/js/comment-reply.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/comment-reply.min.js	(from http://www.artics.com.br/)
13:52:01	18908/18908	---M--	200	added ('OK')	text/javascript	etag:%22581406-49dc-55048ccac3a8f%22	http://www.artics.com.br/js/js_composer_front.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/js_composer_front.min.js	(from http://www.artics.com.br/)
13:52:02	479/479	---M--	200	added ('OK')	text/javascript	etag:%2258140b-1df-55048ccc5488c%22	http://www.artics.com.br/js/like.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/like.min.js	(from http://www.artics.com.br/)
13:52:03	1398/1398	---M--	200	added ('OK')	text/javascript	etag:%22581416-576-55048cccfd7a4%22	http://www.artics.com.br/js/wp-embed.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/wp-embed.min.js	(from http://www.artics.com.br/)
13:52:04	8044/8044	---M--	200	added ('OK')	text/javascript	etag:%22581414-1f6c-55048ccce31c5%22	http://www.artics.com.br/js/waypoints.min.js	/home/tits/websites/Brazil%20angel%20mobile/www.artics.com.br/js/waypoints.min.js	(from http://www.artics.com.br/)
13:52:06	170/170	---MCZ	200	added ('OK')	text/plain	date:Fri,%2010%20Nov%202017%2019:12:48%20GMT	https://ribon-landing.herokuapp.com/robots.txt		(from )
13:52:06	2447/2447	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202017%2017:55:09%20GMT	https://ribon-landing.herokuapp.com/assets/favicon-75d9bdc0d0844ab5c923bd313995985db7f66ba707f1afb2863cd7f77a723e2f.png	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/assets/favicon-75d9bdc0d0844ab5c923bd313995985db7f66ba707f1afb2863cd7f77a723e2f.png	(from https://ribon-landing.herokuapp.com/)
13:52:07	22795/22795	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Aug%202017%2017:55:09%20GMT	https://ribon-landing.herokuapp.com/assets/google-play-00ff1bb43d0a271618cd1f626e0530c4e9efb344058b85744e569306c93ecc42.svg	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/assets/google-play-00ff1bb43d0a271618cd1f626e0530c4e9efb344058b85744e569306c93ecc42.svg	(from https://ribon-landing.herokuapp.com/)
13:52:08	1564/1564	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2011:52:07%20GMT	https://ribon-landing.herokuapp.com/blog.ribon.io/faq	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/blog.ribon.io/faq	(from https://ribon-landing.herokuapp.com/)
13:52:09	656/656	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202017%2017:55:09%20GMT	https://ribon-landing.herokuapp.com/assets/midia-g1-0c2475f76da6492cc12b07e1db3c3f4036da15254f0056893aacea88971183b7.png	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/assets/midia-g1-0c2475f76da6492cc12b07e1db3c3f4036da15254f0056893aacea88971183b7.png	(from https://ribon-landing.herokuapp.com/)
13:52:10	3160/3160	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202017%2017:55:09%20GMT	https://ribon-landing.herokuapp.com/assets/midia-correio-braziliense-04499f174dd93ad4b1045be0acac3fbe1cf267a1c1034977794df88084573bc0.png	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/assets/midia-correio-braziliense-04499f174dd93ad4b1045be0acac3fbe1cf267a1c1034977794df88084573bc0.png	(from https://ribon-landing.herokuapp.com/)
13:52:11	17567/17567	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202017%2019:05:25%20GMT	https://ribon-landing.herokuapp.com/assets/midia-razoes-para-acreditar-169445a7313e7f35402f0177a8c4d8a258875f0ef1e1ebf3e46d43b29a335345.png	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/assets/midia-razoes-para-acreditar-169445a7313e7f35402f0177a8c4d8a258875f0ef1e1ebf3e46d43b29a335345.png	(from https://ribon-landing.herokuapp.com/)
13:52:12	33442/33442	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Nov%202017%2019:02:53%20GMT	https://ribon-landing.herokuapp.com/assets/application-213a7eaff33d51e5e806dcedcf01db200a468593b18f98a358061cf07694fa62.css	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/assets/application-213a7eaff33d51e5e806dcedcf01db200a468593b18f98a358061cf07694fa62.css	(from https://ribon-landing.herokuapp.com/)
13:52:13	153707/153707	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Aug%202017%2017:55:26%20GMT	https://ribon-landing.herokuapp.com/assets/application-dd44b357a60fa42c3f9d7fb7cb1db0831c5a749aea60326230633b549cfd63fd.js	/home/tits/websites/Brazil%20angel%20mobile/ribon-landing.herokuapp.com/assets/application-dd44b357a60fa42c3f9d7fb7cb1db0831c5a749aea60326230633b549cfd63fd.js	(from https://ribon-landing.herokuapp.com/)
13:52:15	163/163	---MCZ	200	added ('OK')	text/plain	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/robots.txt		(from )
13:52:17	256030/256030	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/share_image.jpg	/home/tits/websites/Brazil%20angel%20mobile/d3.do/share_image.jpg	(from https://d3.do/)
13:52:17	698/698	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/favicon-32x32.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/favicon-32x32.png	(from https://d3.do/)
13:52:17	323/323	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/favicon-16x16.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/favicon-16x16.png	(from https://d3.do/)
13:52:18	3284/3284	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/site/common/logo_d3-59e9550861d68e438e15e45733868256b326e7994541f7187a166749f6e6dcc6.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/site/common/logo_d3-59e9550861d68e438e15e45733868256b326e7994541f7187a166749f6e6dcc6.png	(from https://d3.do/)
13:52:19	9750/9750	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:19%20GMT	https://d3.do/?locale=en	/home/tits/websites/Brazil%20angel%20mobile/d3.do/index7038.html	(from https://d3.do/)
13:52:20	14542/14542	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:19%20GMT	https://d3.do/en/projects/aura	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/aura.html	(from https://d3.do/)
13:52:21	17504/17504	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:20%20GMT	https://d3.do/en/projects/dancingpavilion	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/dancingpavilion.html	(from https://d3.do/)
13:52:22	11317/11317	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:21%20GMT	https://d3.do/en/projects/zag	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/zag.html	(from https://d3.do/)
13:52:23	14578/14578	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:22%20GMT	https://d3.do/en/projects/googlephotos	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/googlephotos.html	(from https://d3.do/)
13:52:24	12285/12285	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:23%20GMT	https://d3.do/en/projects/fiatsafekey	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/fiatsafekey.html	(from https://d3.do/)
13:52:25	13200/13200	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:24%20GMT	https://d3.do/en/projects/spotifyvr	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/spotifyvr.html	(from https://d3.do/)
13:52:26	14080/14080	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:25%20GMT	https://d3.do/en/projects/aplacetodeparture	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/aplacetodeparture.html	(from https://d3.do/)
13:52:27	15119/15119	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:26%20GMT	https://d3.do/en/projects/bloom	/home/tits/websites/Brazil%20angel%20mobile/d3.do/en/projects/bloom.html	(from https://d3.do/)
13:52:27	4055/4055	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:27%20GMT	https://d3.do/cdn-cgi/l/email-protection	/home/tits/websites/Brazil%20angel%20mobile/d3.do/cdn-cgi/l/email-protection.html	(from https://d3.do/)
13:52:29	9760/9760	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2011:52:28%20GMT	https://d3.do/br	/home/tits/websites/Brazil%20angel%20mobile/d3.do/br.html	(from https://d3.do/)
13:52:30	24989/24989	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/application-f85bfa7319229a8ccc3c77e45283c8e4bfcb3f2e8aa25142ab8e690de35bd099.css	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/application-f85bfa7319229a8ccc3c77e45283c8e4bfcb3f2e8aa25142ab8e690de35bd099.css	(from https://d3.do/)
13:52:31	878/878	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a32a7a5-36e%22	https://d3.do/cdn-cgi/scripts/af2821b0/cloudflare-static/email-decode.min.js	/home/tits/websites/Brazil%20angel%20mobile/d3.do/cdn-cgi/scripts/af2821b0/cloudflare-static/email-decode.min.js	(from https://d3.do/)
13:52:33	48136/48136	---M--	200	added ('OK')	text/html	etag:W/%228gtelYlDOcm8g4tYXQvMFg==%22	http://www.avi.do/robots.txt		(from )
13:52:34	2368/2368	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2011:52:34%20GMT	http://fonts.googleapis.com/css?family=Lato:300,400,400italic,600,700|Raleway:300,400,500,600,700|Crete+Round:400italic	/home/tits/websites/Brazil%20angel%20mobile/fonts.googleapis.com/cssd876.css	(from http://www.avi.do/)
13:52:36	152816/152816	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2024%20Oct%202017%2015:57:36%20GMT	https://d3.do/assets/application-967acf680e0a33dd77cd22cf7eba72123c31f74d8c6c21fbb330deb2bd3d6d5f.js	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/application-967acf680e0a33dd77cd22cf7eba72123c31f74d8c6c21fbb330deb2bd3d6d5f.js	(from https://d3.do/)
13:52:36	839/839	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2011:52:30%20GMT	https://fonts.googleapis.com/css?family=Source+Sans+Pro:400,700,900	/home/tits/websites/Brazil%20angel%20mobile/fonts.googleapis.com/cssed4f.css	(from https://d3.do/)
13:52:36	133226/133226	---M--	200	added ('OK')	text/css	etag:W/%22BfmwvEGxdEoLkf7SLbagYQ==%22	http://www.avi.do/css/bootstrap.css	/home/tits/websites/Brazil%20angel%20mobile/www.avi.do/css/bootstrap.css	(from http://www.avi.do/)
13:52:38	54205/54205	---M--	200	added ('OK')	text/css	etag:W/%22R5qxemYpXK5kGhmABLQDHQ==%22	http://www.avi.do/css/dark.css	/home/tits/websites/Brazil%20angel%20mobile/www.avi.do/css/dark.css	(from http://www.avi.do/)
13:52:39	49098/49098	---M--	200	added ('OK')	text/css	etag:W/%22swdZXTdjJPakFrepVAlq/w==%22	http://www.avi.do/css/font-icons.css	/home/tits/websites/Brazil%20angel%20mobile/www.avi.do/css/font-icons.css	(from http://www.avi.do/)
13:52:39	291371/291371	---M--	200	added ('OK')	text/css	etag:W/%22StZmUgscbB//imfH6dzdUQ==%22	http://www.avi.do/style.css	/home/tits/websites/Brazil%20angel%20mobile/www.avi.do/style.css	(from http://www.avi.do/)
13:52:40	67519/67519	---M--	200	added ('OK')	text/css	etag:W/%22jXJJXDQwaqnnT7Xt8bE4Fw==%22	http://www.avi.do/css/animate.css	/home/tits/websites/Brazil%20angel%20mobile/www.avi.do/css/animate.css	(from http://www.avi.do/)
